,_lambda,mu_tlof,mu_charge,total_charge_rate,rho,num_parks,p_blocking,effective_lambda,eff_surface_rho,airspace_capacity,Lq,var_Lq,num_tlof
7141,21,120,12,60,0.35,5,2.6346112791397758e-17,21.0,0.35,100,0.3931449373929216,0.8431450231603783,1
7142,21,120,12,72,0.2916666666666667,6,2.121250020797362e-16,20.999999999999996,0.2916666666666666,100,0.2731335287392694,0.4303396959759598,1
7143,21,120,12,84,0.25,7,-1.9461428996114805e-17,21.0,0.25,100,0.2328795807611257,0.3108310011950773,1
7144,21,120,12,96,0.21875,8,-1.8119051181306192e-16,21.000000000000004,0.21875,100,0.2190780212272709,0.2739192053158786,1
7145,21,30,14,28,0.75,2,0.4444444444444426,11.666666666666703,0.416666666666668,100,98.91235661323216,1.9304379136992793,1
7146,21,30,14,42,0.5,3,0.3023255813952957,14.65116279069879,0.3488372093023521,100,97.99757764096717,5.254341250480138,1
7147,21,30,14,56,0.375,4,0.2000000000001477,16.7999999999969,0.2999999999999446,100,96.54712998712829,13.788481665278596,1
7148,21,30,14,70,0.3,5,0.1228070285788528,18.42105239984409,0.2631578914263441,100,93.87735551666708,40.19137497102565,1
7149,21,30,14,84,0.25,6,0.0625221587004037,19.687034667291524,0.234369460324899,100,87.28847300263661,162.89119867543832,1
7150,21,30,14,98,0.2142857142857142,7,0.0170888186106903,20.641134809175504,0.2106238245834235,100,62.993109348030984,756.2740846631737,1
7151,21,30,14,112,0.1875,8,0.0012199320011259,20.97438142797635,0.1872712627497888,100,25.833273167517326,567.7096302340161,1
7152,21,45,14,28,0.75,2,0.3103448275862513,14.48275862068872,0.5172413793103114,100,98.06586407658656,5.071496108528663,1
7153,21,45,14,42,0.5,3,0.1089109891910078,18.712869226988836,0.4455445054044961,100,92.95358658792024,53.86305385439664,1
7154,21,45,14,56,0.375,4,0.0002724105652095,20.9942793781306,0.3748978460380464,100,17.617895973434365,334.55793496395864,1
7155,21,45,14,70,0.3,5,2.877421660722702e-09,20.999999939574145,0.2999999991367735,100,3.9839613766408433,28.233100722458634,1
7156,21,45,14,84,0.25,6,4.540365479421826e-13,20.999999999990465,0.2499999999998864,100,2.1600768287919347,10.107202269377584,1
7157,21,45,14,98,0.2142857142857142,7,5.337527295146138e-16,20.99999999999999,0.2142857142857142,100,1.5095466996565794,5.30989010657346,1
7158,21,45,14,112,0.1875,8,1.4669255393728875e-16,20.999999999999996,0.1874999999999999,100,1.210448262448672,3.427481466519541,1
7159,21,60,14,28,0.75,2,0.215686274509837,16.470588235293423,0.5882352941176222,100,96.8036261625903,12.48978186376371,1
7160,21,60,14,42,0.5,3,0.0006636828935474,20.986062659235504,0.4996681585532262,100,22.00346086751922,453.98356780625966,1
7161,21,60,14,56,0.375,4,8.192852754725088e-12,20.99999999982795,0.3749999999969277,100,2.653300529971812,14.645681286996236,1
7162,21,60,14,70,0.3,5,1.5384828827569308e-16,20.999999999999996,0.2999999999999999,100,1.2700644536650303,4.427732959717244,1
7163,21,60,14,84,0.25,6,3.1445589947047548e-16,20.999999999999993,0.2499999999999999,100,0.8469415247361659,2.148024933901986,1
7164,21,60,14,98,0.2142857142857142,7,-1.1853040250697775e-16,21.000000000000004,0.2142857142857143,100,0.6771378783375523,1.3709509513009994,1
7165,21,60,14,112,0.1875,8,3.8055496254241206e-17,21.0,0.1875,100,0.6021385530201029,1.062065581262057,1
7166,21,90,14,28,0.75,2,0.0909107744737467,19.09087373605132,0.6818169191446899,100,91.0122339280832,87.4874726647231,1
7167,21,90,14,42,0.5,3,1.2701995705244327e-11,20.99999999973326,0.499999999993649,100,2.762049623441165,15.836598433177752,1
7168,21,90,14,56,0.375,4,-4.4723339615027066e-18,21.0,0.375,100,0.8959597130580343,2.808929601998563,1
7169,21,90,14,70,0.3,5,-1.1354307251354443e-16,21.000000000000004,0.3,100,0.503228737778627,1.0718954804046763,1
7170,21,90,14,84,0.25,6,-6.608551054478051e-17,21.0,0.25,100,0.3767362701065213,0.6163864608813177,1
7171,21,90,14,98,0.2142857142857142,7,-4.9459947856073105e-17,21.0,0.2142857142857142,100,0.3311152073394037,0.4719325898828905,1
7172,21,90,14,112,0.1875,8,-9.809319155562599e-17,21.0,0.1875,100,0.3141749766950925,0.4229286052650135,1
7173,21,120,14,28,0.75,2,0.0164558895100368,20.654426320289225,0.7376580828674724,100,60.79129698179948,790.5501801709893,1
7174,21,120,14,42,0.5,3,4.753142324176451e-16,20.99999999999999,0.4999999999999997,100,1.513736602422251,6.454559602761962,1
7175,21,120,14,56,0.375,4,-3.634245682171411e-16,21.00000000000001,0.3750000000000001,100,0.5371662233595565,1.364485785649951,1
7176,21,120,14,70,0.3,5,1.1666015375944028e-16,20.999999999999996,0.2999999999999999,100,0.3129948411055451,0.5478483769097601,1
7177,21,120,14,84,0.25,6,-8.217691308112568e-17,21.0,0.25,100,0.2448533510949401,0.3417361314064588,1
7178,21,120,14,98,0.2142857142857142,7,6.959561507820232e-17,20.999999999999996,0.2142857142857142,100,0.222704064206064,0.2824409911079037,1
7179,21,120,14,112,0.1875,8,-3.382880184744225e-17,21.0,0.1875,100,0.2154727382503393,0.2646908438132053,1
7180,21,30,16,32,0.65625,2,0.4139194139194179,12.307692307692225,0.384615384615382,100,98.77906342138432,2.3025846654381894,1
7181,21,30,16,48,0.4375,3,0.2705167173252336,15.319148936170096,0.3191489361702103,100,97.68242973540768,6.739207934224396,1
7182,21,30,16,64,0.328125,4,0.1688311688458725,17.454545454236676,0.272727272722448,100,95.79481917659146,19.77471098757087,1
7183,21,30,16,80,0.2625,5,0.0929710257914862,19.04760845837879,0.2380951057297348,100,91.7355807115914,71.42014817410018,1
7184,21,30,16,96,0.21875,6,0.0346763920637444,20.271795766661366,0.2111645392360559,100,77.7302275243192,420.1778903728473,1
7185,21,30,16,112,0.1875,7,0.0034260709316998,20.928052510434306,0.1868576117003062,100,36.22388657738728,772.278040008596,1
7186,21,30,16,128,0.1640625,8,0.0001165389844756,20.997552681326013,0.1640433803228594,100,14.356790115488936,250.3371084491213,1
7187,21,45,16,32,0.65625,2,0.2626728110598844,15.483870967742428,0.4838709677419509,100,97.58639260097942,7.4144379667668545,1
7188,21,45,16,48,0.4375,3,0.0564059991924149,19.81547401695929,0.4128223753533184,100,85.87392554324236,200.78429900524588,1
7189,21,45,16,64,0.328125,4,1.4460612844670838e-06,20.999969632713025,0.328124525511141,100,7.495638936274006,80.0930836267058,1
7190,21,45,16,80,0.2625,5,1.766113747218509e-11,20.99999999962912,0.262499999995364,100,2.823322261972752,15.475908963365193,1
7191,21,45,16,96,0.21875,6,4.5731105534352334e-15,20.999999999999904,0.218749999999999,100,1.7436273523805446,6.76345657410382,1
7192,21,45,16,112,0.1875,7,-2.498001805406602e-16,21.000000000000004,0.1875,100,1.3123623551047237,3.9720587609643103,1
7193,21,45,16,128,0.1640625,8,2.179246366695864e-17,21.0,0.1640625,100,1.1063848270450212,2.795013051852629,1
7194,21,60,16,32,0.65625,2,0.1534391537748708,17.777777770727713,0.555555555335241,100,95.21369556990726,26.159563126440844,1
7195,21,60,16,48,0.4375,3,7.515094242576672e-07,20.999984218302092,0.4374996712146269,100,7.014704360248835,70.77314553554467,1
7196,21,60,16,64,0.328125,4,9.220597375902972e-15,20.999999999999808,0.328124999999997,100,1.8484283743062009,7.963527110132799,1
7197,21,60,16,80,0.2625,5,-1.616545439175887e-16,21.000000000000004,0.2625,100,1.0238577573607797,2.9736303602203087,1
7198,21,60,16,96,0.21875,6,1.775719870623915e-16,20.999999999999996,0.2187499999999999,100,0.744705607547689,1.6431132748027588,1
7199,21,60,16,112,0.1875,7,-3.0392897400199903e-16,21.000000000000004,0.1875,100,0.6301602449979227,1.1647557962999595,1
7200,21,60,16,128,0.1640625,8,-1.6837659738699884e-16,21.000000000000004,0.1640625,100,0.5797759708850547,0.9720028715892658,1
7201,21,90,16,32,0.65625,2,0.0121463053883574,20.744927586844497,0.6482789870888904,100,55.41943179481277,843.8587029497025,1
7202,21,90,16,48,0.4375,3,2.2410458905275377e-15,20.99999999999995,0.437499999999999,100,1.7061236367509822,7.315428987010217,1
7203,21,90,16,64,0.328125,4,1.5894403848637495e-16,20.999999999999996,0.3281249999999999,100,0.6825448610523763,1.7630486440596145,1
7204,21,90,16,80,0.2625,5,1.1492543028346349e-17,21.0,0.2625,100,0.4318001823838686,0.7932524404307727,1
7205,21,90,16,96,0.21875,6,1.89288146788813e-16,20.999999999999996,0.2187499999999999,100,0.3496709870693024,0.5250696735633437,1
7206,21,90,16,112,0.1875,7,-2.4019143878700744e-16,21.000000000000004,0.1875,100,0.3205638409610502,0.4398229966182478,1
7207,21,90,16,128,0.1640625,8,9.429848395192676e-17,20.999999999999996,0.1640624999999999,100,0.3100848286082832,0.411399074394059,1
7208,21,120,16,32,0.65625,2,6.573601197317792e-06,20.999861954374857,0.6562456860742143,100,9.165445841101295,111.86975689195104,1
7209,21,120,16,48,0.4375,3,3.131175874138137e-16,20.999999999999993,0.4374999999999998,100,0.989603392593373,3.3334130591126643,1
7210,21,120,16,64,0.328125,4,3.800128614561693e-17,21.0,0.328125,100,0.4164869485383469,0.8806845114075434,1
7211,21,120,16,80,0.2625,5,6.153270845328865e-17,20.999999999999996,0.2624999999999999,100,0.2743825578119863,0.4221688748613913,1
7212,21,120,16,96,0.21875,6,1.3314002678121994e-16,20.999999999999996,0.2187499999999999,100,0.2315754806700766,0.3041123080504296,1
7213,21,120,16,112,0.1875,7,1.8079071226195786e-17,21.0,0.1875,100,0.2181328140719127,0.2707113302373643,1
7214,21,120,16,128,0.1640625,8,-2.2088925198497644e-17,21.0,0.1640625,100,0.2139355003684268,0.2610246378330699,1
7215,21,30,18,36,0.5833333333333334,2,0.3877551020408316,12.857142857142536,0.3571428571428482,100,98.64907641329545,2.6971422388305655,1
7216,21,30,18,54,0.3888888888888889,3,0.2436974789915824,15.88235294117677,0.2941176470588291,100,97.35489320104516,8.484938013396459,1
7217,21,30,18,72,0.2916666666666667,4,0.1428571434134392,17.999999988317775,0.2499999998377468,100,94.9218172671667,28.116913977954027,1
7218,21,30,18,90,0.2333333333333333,5,0.0683331124184083,19.565004639213424,0.2173889404357047,100,88.58167752381217,132.94840398653287,1
7219,21,30,18,108,0.1944444444444444,6,0.0147418049232461,20.69042209661183,0.1915779823760354,100,60.31364500162981,792.6775141717967,1
7220,21,30,18,126,0.1666666666666666,7,0.0005369107017683,20.988724875262864,0.1665771815497052,100,20.77184231379136,426.2538248896629,1
7221,21,30,18,144,0.1458333333333333,8,1.4972169292995771e-05,20.999685584444848,0.1458311498919781,100,9.97958136920602,135.0697859154281,1
7222,21,45,18,36,0.5833333333333334,2,0.2207792207792724,16.36363636363528,0.4545454545454244,100,96.99834037245076,10.905088139004874,1
7223,21,45,18,54,0.3888888888888889,3,0.0148534081500065,20.688078428849863,0.3831125634972196,100,60.42182538400157,790.9881031383497,1
7224,21,45,18,72,0.2916666666666667,4,1.4969730370226197e-08,20.999999685635665,0.2916666623004953,100,4.79608028913967,36.68038055879955,1
7225,21,45,18,90,0.2333333333333333,5,2.6459716342063736e-13,20.999999999994444,0.2333333333332716,100,2.251548936520967,10.325324124913635,1
7226,21,45,18,108,0.1944444444444444,6,7.8290238875178285e-16,20.999999999999982,0.1944444444444442,100,1.5120271960320124,5.11894546807491,1
7227,21,45,18,126,0.1666666666666666,7,6.15501573320021e-16,20.999999999999982,0.1666666666666665,100,1.1982887316745845,3.2657494980060515,1
7228,21,45,18,144,0.1458333333333333,8,-5.930585883495709e-17,21.0,0.1458333333333333,100,1.0454882363076812,2.4513184301828392,1
7229,21,60,18,36,0.5833333333333334,2,0.097744773366751,18.94735975929823,0.5263155488693952,100,92.08969508363994,67.67261647737905,1
7230,21,60,18,54,0.3888888888888889,3,1.650852530631769e-09,20.999999965332098,0.3888888882468907,100,4.070182549032813,27.780113730675783,1
7231,21,60,18,72,0.2916666666666667,4,-3.07479736116889e-16,21.000000000000004,0.2916666666666667,100,1.44931736234701,5.232715222071107,1
7232,21,60,18,90,0.2333333333333333,5,-8.294146619514109e-17,21.0,0.2333333333333333,100,0.8869553795432796,2.2547938727662418,1
7233,21,60,18,108,0.1944444444444444,6,1.299213015816536e-16,20.999999999999996,0.1944444444444444,100,0.6863636807303327,1.3793629725925205,1
7234,21,60,18,126,0.1666666666666666,7,1.173140631947206e-16,20.999999999999996,0.1666666666666666,100,0.6033996638952779,1.0554510653205489,1
7235,21,60,18,144,0.1458333333333333,8,-2.5630539357557325e-16,21.000000000000004,0.1458333333333333,100,0.5672111088938023,0.9243716877040598,1
7236,21,90,18,36,0.5833333333333334,2,2.4750702259952045e-05,20.99948023525254,0.5833188954236816,100,11.271080018843392,157.5874494202827,1
7237,21,90,18,54,0.3888888888888889,3,4.805184028455758e-16,20.99999999999999,0.3888888888888887,100,1.2302227786322812,4.322557972461186,1
7238,21,90,18,72,0.2916666666666667,4,1.398620802506301e-17,21.0,0.2916666666666667,100,0.5670114877170503,1.2661177931347334,1
7239,21,90,18,90,0.2333333333333333,5,1.8810907692623505e-17,21.0,0.2333333333333333,100,0.3921813212958531,0.6528006487198162,1
7240,21,90,18,108,0.1944444444444444,6,1.817055078449925e-16,20.999999999999996,0.1944444444444444,100,0.3348563349814972,0.4787870929430089,1
7241,21,90,18,126,0.1666666666666666,7,6.457779189866786e-17,20.999999999999996,0.1666666666666666,100,0.3149455147065015,0.4237825605822143,1
7242,21,90,18,144,0.1458333333333333,8,-1.2902005852577504e-17,21.0,0.1458333333333333,100,0.3079794240754543,0.405774798449093,1
7243,21,120,18,36,0.5833333333333334,2,1.170345998390519e-09,20.999999975422732,0.5833333326506315,100,3.980422724630208,27.01166002514633,1
7244,21,120,18,54,0.3888888888888889,3,3.950832716537178e-16,20.99999999999999,0.3888888888888887,100,0.7319177796119511,2.070059243859578,1
7245,21,120,18,72,0.2916666666666667,4,-2.5088438271314573e-16,21.000000000000004,0.2916666666666667,100,0.3510286417071302,0.6476487161362767,1
7246,21,120,18,90,0.2333333333333333,5,-1.4602848010664138e-16,21.000000000000004,0.2333333333333333,100,0.2534759635566151,0.3600440998184839,1
7247,21,120,18,108,0.1944444444444444,6,-7.003946034256359e-17,21.0,0.1944444444444444,100,0.2245968607986015,0.2857493083471659,1
7248,21,120,18,126,0.1666666666666666,7,1.133347024085199e-16,20.999999999999996,0.1666666666666666,100,0.2158262529821158,0.2651455264469811,1
7249,21,120,18,144,0.1458333333333333,8,-2.611402576385008e-17,21.0,0.1458333333333333,100,0.2131942382692972,0.2593458594539267,1
7250,21,30,20,40,0.525,2,0.3650793650793352,13.33333333333396,0.3333333333333489,100,98.5220887442482,3.113237543733703,1
7251,21,30,20,60,0.35,3,0.2207792207792306,16.363636363636154,0.2727272727272692,100,97.01360459767209,10.52574032361008,1
7252,21,30,20,80,0.2625,4,0.1208791318084271,18.46153823202303,0.2307692279002879,100,93.89408009700446,39.87012119816791,1
7253,21,30,20,100,0.21,5,0.0477270815550764,19.997731287343395,0.1999773128734339,100,83.61481524565073,257.104331954165,1
7254,21,30,20,120,0.175,6,0.0046070818523127,20.903251281101433,0.1741937606758452,100,40.38598073506285,819.490691043341,1
7255,21,30,20,140,0.15,7,9.37055718595478e-05,20.99803218299095,0.149985944164221,100,13.97392358015616,234.20328928459625,1
7256,21,30,20,160,0.13125,8,2.6326650031293568e-06,20.999944714034935,0.1312496544627183,100,7.866818650460379,87.96992038381501,1
7257,21,45,20,40,0.525,2,0.1836734693896283,17.142857142817803,0.428571428570445,100,96.25746680505776,16.277445008678114,1
7258,21,45,20,60,0.35,3,0.0009416201872436,20.980225976067885,0.3496704329344647,100,24.668553365166375,517.7957682896393,1
7259,21,45,20,80,0.2625,4,3.0232970293919687e-10,20.999999993651077,0.2624999999206384,100,3.5996654507925423,22.233250972843244,1
7260,21,45,20,100,0.21,5,8.124685819954625e-15,20.99999999999983,0.2099999999999983,100,1.9204046134004116,7.710541582799383,1
7261,21,45,20,120,0.175,6,-1.8051966171883651e-16,21.000000000000004,0.175,100,1.3687509289747894,4.1871743629652025,1
7262,21,45,20,140,0.15,7,-3.6505087147586934e-16,21.00000000000001,0.15,100,1.1262057623112476,2.848570647488245,1
7263,21,45,20,160,0.13125,8,-1.917682592583736e-16,21.000000000000004,0.13125,100,1.0068498600986218,2.245006506800235,1
7264,21,60,20,40,0.525,2,0.0477503015308997,19.997243667851105,0.4999310916962776,100,83.33390913197458,269.0857163640994,1
7265,21,60,20,60,0.35,3,8.174049878598871e-12,20.999999999828347,0.3499999999971391,100,2.8860287040921624,15.533786529210484,1
7266,21,60,20,80,0.2625,4,2.719179048593645e-16,20.999999999999996,0.2624999999999999,100,1.218643586554358,3.8481646816760335,1
7267,21,60,20,100,0.21,5,1.1666015375944028e-16,20.999999999999996,0.2099999999999999,100,0.8028329286395945,1.8495786692134204,1
7268,21,60,20,120,0.175,6,2.865775040774947e-16,20.999999999999993,0.1749999999999999,100,0.6501113283657943,1.2260171491607614,1
7269,21,60,20,140,0.15,7,-2.5071497612369487e-16,21.000000000000004,0.15,100,0.5868748404644883,0.9915340360238076,1
7270,21,60,20,160,0.13125,8,2.8893987896738693e-16,20.999999999999993,0.1312499999999999,100,0.5595601155554928,0.8966683784440124,1
7271,21,90,20,40,0.525,2,2.6825397443294707e-08,20.999999436666652,0.5249999859166663,100,5.201577060940108,41.097364677588885,1
7272,21,90,20,60,0.35,3,1.700029006457271e-16,20.999999999999996,0.3499999999999999,100,0.969911518555963,2.9316539303259193,1
7273,21,90,20,80,0.2625,4,-1.6783449630075606e-16,21.000000000000004,0.2625,100,0.4976540561789774,0.9952656748662114,1
7274,21,90,20,100,0.21,5,-7.155734338404328e-17,21.0,0.21,100,0.3682303262791196,0.5738561846170429,1
7275,21,90,20,120,0.175,6,7.901123331988114e-17,20.999999999999996,0.1749999999999999,100,0.326048311316665,0.4528405310894955,1
7276,21,90,20,140,0.15,7,1.293317666503646e-16,20.999999999999996,0.1499999999999999,100,0.3116907119451091,0.414931071247401,1
7277,21,90,20,160,0.13125,8,-2.5546513689189698e-17,21.0,0.13125,100,0.3067955863721573,0.4027388556644338,1
7278,21,120,20,40,0.525,2,4.975958881048292e-13,20.99999999998955,0.5249999999997388,100,2.454069767261135,12.31267080421419,1
7279,21,120,20,60,0.35,3,-2.7945310995813877e-16,21.000000000000004,0.35,100,0.5853794543354862,1.4429997708891662,1
7280,21,120,20,80,0.2625,4,-3.155028321932818e-17,21.0,0.2625,100,0.3120141561945175,0.5207037789820499,1
7281,21,120,20,100,0.21,5,-2.4885827990331344e-18,21.0,0.21,100,0.2411590884751743,0.3259163401880004,1
7282,21,120,20,120,0.175,6,1.6772607608350754e-16,20.999999999999996,0.1749999999999999,100,0.2206055860656498,0.2758264498720966,1
7283,21,120,20,140,0.15,7,6.0037695301384816e-18,21.0,0.15,100,0.2145546220695804,0.262217644879552,1
7284,21,120,20,160,0.13125,8,3.256672275603334e-17,21.0,0.13125,100,0.2128013519591337,0.2584904060626888,1
7285,22,30,4,24,0.9166666666666666,6,0.435736677115944,12.413793103449231,0.5172413793103846,100,98.7820772509043,2.481772620451011,1
7286,22,30,4,28,0.7857142857142857,7,0.3841642228739211,13.548387096773734,0.483870967741919,100,98.4935874711214,3.4790134978156857,1
7287,22,30,4,32,0.6875,8,0.3388429752065756,14.545454545455335,0.4545454545454793,100,98.1682442299734,4.792842476055739,1
7288,22,45,4,24,0.9166666666666666,6,0.3275217932751875,14.794520547945876,0.6164383561644114,100,98.06103398142352,5.377809607834934,1
7289,22,45,4,28,0.7857142857142857,7,0.2561983471074093,16.363636363636996,0.584415584415607,100,97.26341121458694,9.72062413412823,1
7290,22,45,4,32,0.6875,8,0.1919191919266765,17.777777777613114,0.5555555555504098,100,96.0391469515257,18.83339700649049,1
7291,22,60,4,24,0.9166666666666666,6,0.2561983471076124,16.36363636363253,0.6818181818180221,100,97.23794409000564,10.005799175649372,1
7292,22,60,4,28,0.7857142857142857,7,0.1699604745097452,18.260869560785604,0.6521739128852001,100,95.36170792571713,25.432745842459553,1
7293,22,60,4,32,0.6875,8,0.0909115710367676,19.999945437191112,0.6249982949122223,100,90.5228438340705,97.41607479179584,1
7294,22,90,4,24,0.9166666666666666,6,0.1679506937654094,18.305084737160993,0.7627118640483747,100,95.22939979183684,27.05507704055344,1
7295,22,90,4,28,0.7857142857142857,7,0.061169768610453,20.654265090570036,0.7376523246632155,100,85.33431237493865,219.72741466146456,1
7296,22,90,4,32,0.6875,8,0.0006325402765776,21.98608411391529,0.6870651285598528,100,20.08773480240936,442.42338788355175,1
7297,22,120,4,24,0.9166666666666666,6,0.1154793451295798,19.45945440714924,0.8108106002978851,100,92.5660313812987,62.12109378281639,1
7298,22,120,4,28,0.7857142857142857,7,0.0071696480337793,21.842267743256855,0.780080990830602,100,44.18811071396118,880.6600124268987,1
7299,22,120,4,32,0.6875,8,6.934266687879081e-07,21.99998474461329,0.6874995232691652,100,5.627777379301791,64.68177929173766,1
7300,22,30,6,24,0.9166666666666666,4,0.4545454545454356,12.000000000000416,0.5000000000000174,100,98.89455424972176,2.0842744950550696,1
7301,22,30,6,30,0.7333333333333333,5,0.3801652892562245,13.636363636363058,0.4545454545454352,100,98.49987816877224,3.3798973000666592,1
7302,22,30,6,36,0.6111111111111112,6,0.318181818181883,14.999999999998572,0.416666666666627,100,98.0316568814136,5.296474268936436,1
7303,22,30,6,42,0.5238095238095238,7,0.2657342657342677,16.15384615384611,0.3846153846153836,100,97.46694419577317,8.159981566139322,1
7304,22,30,6,48,0.4583333333333333,8,0.2207792207792834,17.142857142855764,0.3571428571428284,100,96.77195605793892,12.519228810382629,1
7305,22,45,6,24,0.9166666666666666,4,0.3454545454546064,14.39999999999866,0.5999999999999441,100,98.24739181086962,4.461425324223455,1
7306,22,45,6,30,0.7333333333333333,5,0.2424242424242804,16.666666666665833,0.5555555555555277,100,97.11907269298138,10.49022021831297,1
7307,22,45,6,36,0.6111111111111112,6,0.1536050164378633,18.620689638367008,0.5172413788435279,100,94.93949370953978,29.26182740002514,1
7308,22,45,6,42,0.5238095238095238,7,0.0762551546675736,20.322386597313383,0.4838663475550805,100,88.9325638106289,129.00570330634673,1
7309,22,45,6,48,0.4583333333333333,8,0.0135057289531564,21.70287396303056,0.4521432075631366,100,56.574241813519095,852.1226103551112,1
7310,22,60,6,24,0.9166666666666666,4,0.2727272727272812,15.999999999999812,0.6666666666666589,100,97.51139774997098,8.234416745512135,1
7311,22,60,6,30,0.7333333333333333,5,0.1477272751281233,18.749999947181287,0.6249999982393762,100,94.63372694110512,33.047274877575546,1
7312,22,60,6,36,0.6111111111111112,6,0.0379652427378127,21.164764659768117,0.5879101294380032,100,77.64071206951688,431.6580162133869,1
7313,22,60,6,42,0.5238095238095238,7,8.505800803491732e-05,21.998128723823232,0.5237649696148389,100,12.729343306721775,223.2556702529669,1
7314,22,60,6,48,0.4583333333333333,8,2.9474029758746722e-08,21.999999351571343,0.458333319824403,100,4.079096355094064,36.18999510311389,1
7315,22,90,6,24,0.9166666666666666,4,0.18181818186982,17.99999999886396,0.749999999952665,100,95.73474257574668,21.88790315576989,1
7316,22,90,6,30,0.7333333333333333,5,0.0275257867427898,21.394432691658626,0.7131477563886207,100,70.710631281003,612.3915964663884,1
7317,22,90,6,36,0.6111111111111112,6,7.454439755513308e-07,21.99998360023254,0.6111106555620149,100,6.0824136131216235,67.24454129954248,1
7318,22,90,6,42,0.5238095238095238,7,9.885330848704611e-12,21.999999999782524,0.5238095238043459,100,2.045010785437881,12.559501555955272,1
7319,22,90,6,48,0.4583333333333333,8,2.934257654560457e-16,21.999999999999993,0.4583333333333332,100,1.031427821847751,4.3666181689701205,1
7320,22,120,6,24,0.9166666666666666,4,0.127272780098602,19.199998837830755,0.7999999515762815,100,93.43121597037184,49.03366871930484,1
7321,22,120,6,30,0.7333333333333333,5,0.0002844448964055,21.993742212279077,0.7331247404093025,100,16.789693493307148,331.9032371245629,1
7322,22,120,6,36,0.6111111111111112,6,2.0570614881073278e-10,21.999999995474464,0.6111111109854018,100,2.667807508880726,18.855600507838865,1
7323,22,120,6,42,0.5238095238095238,7,6.239651265289858e-16,21.999999999999982,0.5238095238095235,100,1.064984464345469,4.864530606871958,1
7324,22,120,6,48,0.4583333333333333,8,-2.6632409927569708e-17,22.0,0.4583333333333333,100,0.5655401378703642,1.8096478128029807,1
7325,22,30,8,24,0.9166666666666666,3,0.4721407624633821,11.612903225805594,0.4838709677418997,100,98.98728929912212,1.7888208256790676,1
7326,22,30,8,32,0.6875,4,0.3766233766233495,13.71428571428631,0.4285714285714472,100,98.50279945136715,3.3159792978822225,1
7327,22,30,8,40,0.55,5,0.3006993006993301,15.384615384614737,0.3846153846153684,100,97.90098002940638,5.8246597743655,1
7328,22,30,8,48,0.4583333333333333,6,0.238900634249479,16.744186046511462,0.3488372093023221,100,97.1326607659174,10.0229408722098,1
7329,22,30,8,56,0.3928571428571428,7,0.1876208897508215,17.872340425481926,0.3191489361693201,100,96.1161034365646,17.31352093516216,1
7330,22,30,8,64,0.34375,8,0.1443850277250319,18.823529390049295,0.2941176467195202,100,94.70490781047674,30.750048005824283,1
7331,22,45,8,24,0.9166666666666666,3,0.3624557260920986,14.02597402597383,0.5844155844155763,100,98.4008582206564,3.779058121603157,1
7332,22,45,8,32,0.6875,4,0.2299465240641595,16.94117647058849,0.5294117647058904,100,96.97013658075724,11.357155593193966,1
7333,22,45,8,40,0.55,5,0.1202346443089295,19.35483782520355,0.4838709456300887,100,93.41791305706305,47.68393788743924,1
7334,22,45,8,48,0.4583333333333333,6,0.0289958172549706,21.362092020390648,0.4450435837581385,100,72.90910208904857,554.8179609537729,1
7335,22,45,8,56,0.3928571428571428,7,0.0001659977621139,21.996348049233493,0.3927919294505981,100,14.967230772029804,279.9797477134948,1
7336,22,45,8,64,0.34375,8,2.86631596042614e-07,21.999993694104887,0.3437499014703888,100,5.442096127584293,54.3301202574679,1
7337,22,60,8,24,0.9166666666666666,3,0.2885375494071365,15.652173913042995,0.6521739130434582,100,97.73670255779844,6.911576935064659,1
7338,22,60,8,32,0.6875,4,0.127272750788349,19.19999948265632,0.59999998383301,100,93.73757413305071,43.90996666343199,1
7339,22,60,8,40,0.55,5,0.0047605924091882,21.89526696699786,0.5473816741749464,100,39.37648734547107,823.543793286972,1
7340,22,60,8,48,0.4583333333333333,6,1.520319496579779e-07,21.999996655297107,0.458333263652023,100,5.222822659911879,50.03946466852396,1
7341,22,60,8,56,0.3928571428571428,7,1.4870509608844867e-11,21.99999999967285,0.3928571428513008,100,2.2773636300215556,13.281516969659156,1
7342,22,60,8,64,0.34375,8,8.0129875852002e-15,21.999999999999822,0.3437499999999972,100,1.362550293140429,5.641927679522496,1
7343,22,90,8,24,0.9166666666666666,3,0.1952309985162674,17.704918032642116,0.7377049180267549,100,96.1480184279412,18.06912476033176,1
7344,22,90,8,32,0.6875,4,0.0060352924898313,21.86722356522371,0.683350736413241,100,42.50004022811696,851.8755013363161,1
7345,22,90,8,40,0.55,5,1.3221169099163167e-09,21.99999997091343,0.5499999992728357,100,3.367079388399786,24.851601974955393,1
7346,22,90,8,48,0.4583333333333333,6,2.35949158973979e-15,21.99999999999995,0.4583333333333323,100,1.2932607014686723,5.760695997442192,1
7347,22,90,8,56,0.3928571428571428,7,-5.2118953684093805e-16,22.00000000000001,0.392857142857143,100,0.7121650525894162,2.1861389761831735,1
7348,22,90,8,64,0.34375,8,-2.3481447363783714e-17,22.0,0.34375,100,0.4904273363221797,1.0904204597246154,1
7349,22,120,8,24,0.9166666666666666,3,0.1387559925541449,18.94736816380881,0.7894736734920338,100,94.12530496665688,39.63624378203531,1
